src,dst,weight
encyclopedia,smart,0.03
endless,summer,0.03
endless,survey,0.03
energetic,aerobics,0.03
energetic,alive,0.03
energetic,battery,0.03
energy,fuel,0.03
energy,work,0.03
engagement,party,0.03
entertainment,concert,0.03
entrance,front,0.03
entry,contest,0.03
environment,animals,0.03
envy,bad,0.03
equation,answer,0.03
equation,formula,0.03
erode,fade,0.03
erupt,burst,0.03
escape,break,0.03
escape,club,0.03
escargot,fish,0.03
ethics,class,0.03
ethics,religion,0.03
etiquette,charm,0.03
etiquette,nice,0.03
europe,war,0.03
evacuate,danger,0.03
evacuate,hurricane,0.03
evacuate,out,0.03
evict,move,0.03
evidence,blood,0.03
evidence,prove,0.03
evil,satan,0.03
evil,witch,0.03
ewe,gross,0.03
exceptional,child,0.03
exceptional,student,0.03
exceptional,unique,0.03
exchange,clothes,0.03
excited,scared,0.03
excuse,absent,0.03
excuse,tardy,0.03
exercise,bicycle,0.03
exercise,fat,0.03
exercise,gym,0.03
exercise,health,0.03
exercise,slim,0.03
exercise,workout,0.03
exhausted,sleep,0.03
exist,god,0.03
extension,plug,0.03
extremity,outside,0.03
extremity,severe,0.03
fabric,linen,0.03
fabric,polyester,0.03
fairytale,fiction,0.03
faith,love,0.03
fall,cold,0.03
fall,summer,0.03
fame,known,0.03
fame,popular,0.03
fame,television,0.03
fame,wealth,0.03
family,child,0.03
fantastic,amazing,0.03
fantastic,cleaner,0.03
far,home,0.03
fashion,trend,0.03
fattening,grease,0.03
fattening,oil,0.03
faucet,tap,0.03
fault,excuse,0.03
fear,anger,0.03
fear,anxiety,0.03
festival,strawberry,0.03
fight,hit,0.03
filth,gross,0.03
finger,tip,0.03
finished,over,0.03
finished,work,0.03
firm,weak,0.03
fleet,truck,0.03
flex,point,0.03
flight,bird,0.03
flipper,fish,0.03
flipper,scuba,0.03
flood,death,0.03
flood,river,0.03
flood,wet,0.03
florida,orange,0.03
fluid,brake,0.03
fly,bird,0.03
fly,wall,0.03
foggy,morning,0.03
fold,clothes,0.03
follower,annoy,0.03
follower,people,0.03
fond,affectionate,0.03
fond,stream,0.03
foot,inch,0.03
for,after,0.03
forehead,sweat,0.03
forget,elephant,0.03
forget,leave,0.03
forget,stupid,0.03
forgive,kind,0.03
forgive,love,0.03
forgive,never,0.03
formal,party,0.03
fossil,remain,0.03
foundation,concrete,0.03
four,clover,0.03
four,fire,0.03
frame,accuse,0.03
frame,glasses,0.03
frankenstein,bride,0.03
freezer,fridge,0.03
friar,chicken,0.03
friendship,bond,0.03
fries,fat,0.03
fries,good,0.03
frightened,darkness,0.03
frightened,fear,0.03
fry,heat,0.03
fudge,calories,0.03
full,food,0.03
full,stomach,0.03
fund,bank,0.03
funny,dull,0.03
funny,silly,0.03
funny,smile,0.03
fuss,child,0.03
fuss,fit,0.03
fuss,worry,0.03
game,card,0.03
game,tennis,0.03
garden,dirt,0.03
gavel,sand,0.03
geese,animal,0.03
gene,biology,0.03
genuine,pure,0.03
genuine,rare,0.03
geometry,line,0.03
ghoul,halloween,0.03
ghoul,monster,0.03
gifted,dumb,0.03
girlfriend,sex,0.03
girls,sexy,0.03
glacier,mountain,0.03
glance,eyes,0.03
glance,see,0.03
glare,anger,0.03
glare,reflect,0.03
glasses,cups,0.03
glasses,frame,0.03
glasses,lens,0.03
glasses,nerd,0.03
glasses,read,0.03
glasses,vision,0.03
gloves,clean,0.03
glue,horse,0.03
glue,smell,0.03
goal,direction,0.03
goal,field,0.03
god,damn,0.03
god,good,0.03
god,holy,0.03
gold,value,0.03
golf,cart,0.03
gone,come,0.03
goodness,god,0.03
gorilla,jungle,0.03
gorilla,monster,0.03
grand,buffet,0.03
grandpa,grandfather,0.03
grasp,air,0.03
grasp,hand,0.03
grate,metal,0.03
gray,cloud,0.03
graze,horse,0.03
grease,hair,0.03
grease,slime,0.03
greek,alphabet,0.03
greet,salute,0.03
grill,cheese,0.03
grime,mildew,0.03
grime,mud,0.03
grind,meat,0.03
grit,true,0.03
grocery,market,0.03
group,gang,0.03
group,therapy,0.03
group,together,0.03
growth,tree,0.03
guilty,bad,0.03
guilty,punish,0.03
guilty,sorry,0.03
guitar,band,0.03
guitar,pick,0.03
gully,fish,0.03
gum,mouth,0.03
gum,stick,0.03
gum,tree,0.03
guy,cute,0.03
guy,male,0.03
guys,football,0.03
gym,aerobics,0.03
gymnastics,meet,0.03
haircut,chop,0.03
hamper,slow,0.03
hard,metal,0.03
hard,wood,0.03
hare,hair,0.03
hare,turtle,0.03
harmful,chemical,0.03
harmful,drug,0.03
haven,bird,0.03
hawaii,hot,0.03
haystack,straw,0.03
headache,sick,0.03
headache,sinus,0.03
heat,humid,0.03
heat,sweat,0.03
hen,farm,0.03
hen,house,0.03
herb,garlic,0.03
herb,health,0.03
herb,natural,0.03
herb,pot,0.03
here,present,0.03
heroin,addict,0.03
heroin,bird,0.03
heroin,pot,0.03
high,drug,0.03
high,tall,0.03
highway,traffic,0.03
hilarious,joke,0.03
hog,sow,0.03
hold,phone,0.03
holder,beer,0.03
home,parent,0.03
home,sweet,0.03
homeless,vagrant,0.03
honest,integrity,0.03
honest,loyal,0.03
honest,trust,0.03
honesty,honor,0.03
honesty,loyalty,0.03
honor,integrity,0.03
honor,trust,0.03
hoot,funny,0.03
horn,bugle,0.03
hornet,bite,0.03
hornet,car,0.03
hornet,green,0.03
hose,nylons,0.03
hospital,death,0.03
hospital,pain,0.03
hospital,room,0.03
hot,steam,0.03
hot,sweat,0.03
how,can,0.03
hue,cue,0.03
hula,toy,0.03
humble,good,0.03
humid,moist,0.03
humid,sweat,0.03
humiliate,cry,0.03
humiliate,shame,0.03
hygiene,good,0.03
hygiene,health,0.03
hygiene,toothbrush,0.03
icing,frosting,0.03
identification,fake,0.03
idol,admire,0.03
ignorant,intelligent,0.03
ignorant,people,0.03
ill,fever,0.03
incense,candle,0.03
inch,meter,0.03
inch,small,0.03
incline,lean,0.03
incline,plane,0.03
income,low,0.03
incorrect,error,0.03
incorrect,false,0.03
increase,money,0.03
indoors,television,0.03
infinity,symbol,0.03
influence,good,0.03
information,book,0.03
information,directions,0.03
information,helpful,0.03
information,learn,0.03
ink,black,0.03
ink,lead,0.03
ink,spot,0.03
insane,hospital,0.03
insane,me,0.03
instruct,rules,0.03
instrument,saxophone,0.03
instrument,violin,0.03
intake,drink,0.03
integrate,math,0.03
intensity,stress,0.03
intimate,romantic,0.03
intoxicate,fun,0.03
intoxicate,poison,0.03
iron,board,0.03
irregular,fiber,0.03
irritating,roommate,0.03
italian,me,0.03
italian,spanish,0.03
italian,stallion,0.03
italian,sub,0.03
jack,cheese,0.03
jack,knife,0.03
jack,name,0.03
jack,rabbit,0.03
jam,crowd,0.03
jam,grape,0.03
jam,toast,0.03
japan,foreign,0.03
japan,japanese,0.03
jazz,rock,0.03
jazz,saxophone,0.03
jazz,singer,0.03
jealousy,insecure,0.03
jealousy,trust,0.03
jeans,guess,0.03
jeans,slacks,0.03
jerk,tug,0.03
jesus,holy,0.03
jesus,love,0.03
jigsaw,cut,0.03
joyous,celebrate,0.03
judge,authority,0.03
jupiter,uranus,0.03
kid,baby,0.03
kid,play,0.03
kilometer,europe,0.03
kilometer,length,0.03
kilometer,run,0.03
kind,animal,0.03
kinetic,motion,0.03
kinetic,physics,0.03
kit,airplane,0.03
kitchen,cabinet,0.03
kitchen,counter,0.03
knight,sword,0.03
land,acre,0.03
land,earth,0.03
land,field,0.03
land,green,0.03
lane,line,0.03
lap,cat,0.03
lasting,impression,0.03
late,date,0.03
lather,bathe,0.03
launch,lunch,0.03
laws,legal,0.03
layer,chocolate,0.03
lazy,active,0.03
lazy,energy,0.03
learning,hard,0.03
legal,right,0.03
legislature,rules,0.03
legs,knees,0.03
legs,walk,0.03
lemonade,tea,0.03
leo,astrology,0.03
let,be,0.03
let,tennis,0.03
letter,news,0.03
letter,number,0.03
letters,home,0.03
lie,untruthful,0.03
lily,frog,0.03
little,girl,0.03
little,minute,0.03
lord,england,0.03
lord,master,0.03
lose,fail,0.03
loss,add,0.03
loss,death,0.03
loss,emptiness,0.03
lot,acre,0.03
lounge,act,0.03
lumber,splinter,0.03
macaroni,sauce,0.03
machine,gun,0.03
machine,industry,0.03
machine,mechanical,0.03
machine,tool,0.03
magic,bunny,0.03
magic,disappear,0.03
magic,star,0.03
magnet,physics,0.03
man,hole,0.03
manager,baseball,0.03
marker,place,0.03
mat,aerobics,0.03
mat,place,0.03
material,stuff,0.03
maximum,lots,0.03
mayonnaise,fattening,0.03
mayonnaise,tuna,0.03
me,great,0.03
measure,amount,0.03
meat,ham,0.03
meat,hamburger,0.03
meat,market,0.03
medical,science,0.03
medical,sick,0.03
mediocre,alright,0.03
memorial,highway,0.03
memories,good,0.03
memories,tears,0.03
men,sex,0.03
meow,bark,0.03
mermaid,sailor,0.03
metal,aluminum,0.03
meteorite,moon,0.03
metric,ton,0.03
mexico,beach,0.03
mexico,border,0.03
mice,cheese,0.03
midnight,love,0.03
migraine,aspirin,0.03
migraine,butter,0.03
mildew,bathroom,0.03
mill,wheat,0.03
minded,like,0.03
miner,dig,0.03
mineral,iron,0.03
minimum,low,0.03
mint,coin,0.03
mixed,cake,0.03
mixture,food,0.03
molasses,gross,0.03
mold,jello,0.03
mold,make,0.03
mole,underground,0.03
moment,truth,0.03
monopoly,car,0.03
monotonous,big,0.03
monotonous,dull,0.03
monotonous,one,0.03
monotonous,slow,0.03
morals,church,0.03
morals,feelings,0.03
morals,good,0.03
morals,law,0.03
morals,manners,0.03
morals,no,0.03
morals,religion,0.03
morning,noon,0.03
mother,goose,0.03
mother,woman,0.03
motor,oil,0.03
mountain,big,0.03
mountain,colorado,0.03
mountain,dew,0.03
mountain,high,0.03
mountain,peak,0.03
mountain,sea,0.03
mountain,tree,0.03
mountain,valley,0.03
movie,flick,0.03
mower,cut,0.03
mower,yard,0.03
mud,rain,0.03
murderer,knife,0.03
museum,dinosaur,0.03
museum,science,0.03
music,band,0.03
music,guitar,0.03
music,relax,0.03
must,be,0.03
mustache,nose,0.03
nap,rest,0.03
nauseous,drunk,0.03
nauseous,ill,0.03
nauseous,stomach,0.03
need,clothes,0.03
need,desire,0.03
need,have,0.03
need,help,0.03
neighbor,people,0.03
nerd,weird,0.03
network,communication,0.03
network,people,0.03
neutral,brown,0.03
neutral,gear,0.03
neutron,dance,0.03
new,car,0.03
nice,pretty,0.03
none,gone,0.03
noodles,china,0.03
noodles,wet,0.03
noon,morning,0.03
norm,boring,0.03
nose,ear,0.03
nose,sneeze,0.03
nosy,pushy,0.03
not,never,0.03
not,sure,0.03
notion,thing,0.03
novel,fiction,0.03
nuclear,dangerous,0.03
nuclear,energy,0.03
nuclear,physics,0.03
number,line,0.03
number,ten,0.03
number,two,0.03
object,item,0.03
object,shape,0.03
object,toy,0.03
octopus,creature,0.03
odd,couple,0.03
offense,first,0.03
officer,captain,0.03
officer,navy,0.03
oil,can,0.03
oil,engine,0.03
oil,slippery,0.03
on,switch,0.03
operation,knife,0.03
opinion,advice,0.03
opponent,against,0.03
optimistic,view,0.03
option,decision,0.03
option,opinion,0.03
orange,color,0.03
orange,yellow,0.03
oregano,sauce,0.03
organization,business,0.03
organization,skill,0.03
orient,train,0.03
outdoors,fun,0.03
outdoors,picnic,0.03
outfit,costume,0.03
outfit,shopping,0.03
outgoing,wild,0.03
outline,synopsis,0.03
outline,trace,0.03
outside,grass,0.03
owe,loan,0.03
owe,work,0.03
ozone,deteriorate,0.03
pack,box,0.03
pack,clothes,0.03
pack,move,0.03
pack,save,0.03
pad,period,0.03
paddle,ball,0.03
paddle,hurt,0.03
paddle,punishment,0.03
pair,single,0.03
pair,twin,0.03
pale,dead,0.03
pale,light,0.03
pan,dish,0.03
pan,egg,0.03
pantyhose,brown,0.03
paris,fun,0.03
park,amusement,0.03
park,recreation,0.03
part,all,0.03
part,split,0.03
pass,highway,0.03
past,tense,0.03
patch,pumpkin,0.03
patrol,safety,0.03
paw,scratch,0.03
peas,soup,0.03
pecan,bird,0.03
pedal,car,0.03
pedal,hard,0.03
pedal,push,0.03
pelican,bill,0.03
pelican,pier,0.03
pelican,sea,0.03
pelican,water,0.03
people,animal,0.03
people,city,0.03
pepperoni,cheese,0.03
pepperoni,meat,0.03
pepperoni,sausage,0.03
percent,test,0.03
perch,branch,0.03
perch,stand,0.03
perform,well,0.03
peroxide,medicine,0.03
pets,love,0.03
philosophy,religion,0.03
philosophy,science,0.03
phony,jerk,0.03
phony,person,0.03
photo,copy,0.03
photo,identification,0.03
photo,memories,0.03
pick,apple,0.03
pick,ax,0.03
pick,fruit,0.03
pick,grab,0.03
pick,tool,0.03
picture,image,0.03
picture,portrait,0.03
picture,tube,0.03
pigeon,robin,0.03
pipe,organ,0.03
pipe,wrench,0.03
pirate,steal,0.03
pizza,coke,0.03
planets,round,0.03
plants,garden,0.03
plants,life,0.03
plaque,honor,0.03
plaque,wood,0.03
plaster,mold,0.03
play,enjoy,0.03
playing,hard,0.03
plaza,food,0.03
plaza,pizza,0.03
plead,ask,0.03
plead,bargain,0.03
plead,court,0.03
plead,please,0.03
pliers,grip,0.03
pliers,nails,0.03
pliers,pull,0.03
pliers,wire,0.03
plow,horse,0.03
poem,art,0.03
poem,book,0.03
poem,sonnet,0.03
poem,write,0.03
poetry,music,0.03
poison,drug,0.03
poison,skull,0.03
polyester,cloth,0.03
pop,grandpa,0.03
porcelain,god,0.03
porpoise,seal,0.03
portion,bit,0.03
potato,eat,0.03
potato,food,0.03
potato,starch,0.03
pound,animal,0.03
pound,hammer,0.03
pound,money,0.03
poverty,street,0.03
power,hungry,0.03
practice,test,0.03
prairie,wheat,0.03
predator,eat,0.03
predator,enemy,0.03
predator,killer,0.03
predator,monster,0.03
predator,shark,0.03
predator,victim,0.03
premises,conclusion,0.03
president,power,0.03
president,ruler,0.03
press,clothes,0.03
press,room,0.03
pressure,peer,0.03
pressure,wash,0.03
pretend,believe,0.03
prey,stalk,0.03
primate,chimpanzee,0.03
primate,inmate,0.03
prince,frog,0.03
prince,rich,0.03
prince,royalty,0.03
printer,broken,0.03
problem,school,0.03
problem,stress,0.03
proof,age,0.03
proof,truth,0.03
proper,rich,0.03
prove,evidence,0.03
prove,guilty,0.03
publisher,newspaper,0.03
puck,stick,0.03
puck,vomit,0.03
puke,green,0.03
pump,shoes,0.03
punch,line,0.03
punch,red,0.03
purchase,sale,0.03
purchase,sell,0.03
pushy,touchy,0.03
quack,fake,0.03
queen,power,0.03
quiver,bow,0.03
quiver,fear,0.03
rack,ball,0.03
rack,coat,0.03
rack,stack,0.03
rack,surf,0.03
racquet,sport,0.03
racquetball,exercise,0.03
racquetball,wall,0.03
radio,box,0.03
radio,dial,0.03
radio,tape,0.03
rag,dish,0.03
rag,dust,0.03
rag,riches,0.03
rag,scrap,0.03
rag,wash,0.03
rage,red,0.03
rainy,snowy,0.03
raisin,date,0.03
raisin,pie,0.03
raisin,small,0.03
raisin,sweet,0.03
rake,work,0.03
rank,captain,0.03
rank,high,0.03
rank,number,0.03
rank,order,0.03
rash,decision,0.03
rash,harsh,0.03
rash,irritate,0.03
rash,scratch,0.03
rat,hamster,0.03
rat,pest,0.03
rat,tail,0.03
rat,ugly,0.03
rate,change,0.03
rate,cost,0.03
rate,dollar,0.03
rate,fee,0.03
rate,grade,0.03
reader,bookworm,0.03
reader,listener,0.03
reader,student,0.03
reading,rainbow,0.03
ready,waiting,0.03
reality,fake,0.03
reality,imagination,0.03
reality,none,0.03
reality,world,0.03
reappear,fix,0.03
reappear,repeat,0.03
reappear,vanish,0.03
rear,window,0.03
reason,motive,0.03
reason,none,0.03
reason,thought,0.03
receipt,clothes,0.03
receipt,return,0.03
recent,later,0.03
recent,present,0.03
reckless,careful,0.03
reckless,drunk,0.03
recliner,sleep,0.03
recliner,television,0.03
recognition,hello,0.03
recognition,honor,0.03
recognition,realize,0.03
recognition,reward,0.03
recommendation,college,0.03
recommendation,help,0.03
recommendation,praise,0.03
recommendation,professor,0.03
recommendation,referral,0.03
recommendation,school,0.03
recommendation,thanks,0.03
recreation,activity,0.03
recreation,relax,0.03
rectangle,shape,0.03
recycle,earth,0.03
reduce,calories,0.03
reduce,induce,0.03
reduce,prices,0.03
reduce,shrink,0.03
reduce,weight,0.03
reel,tape,0.03
reel,wind,0.03
referee,basketball,0.03
referee,whistle,0.03
reflect,look,0.03
reflect,ponder,0.03
reflect,see,0.03
refrain,keep,0.03
refrain,music,0.03
refrain,quiet,0.03
refrain,smoking,0.03
refrain,talking,0.03
refreshing,soda,0.03
refreshing,soothing,0.03
register,line,0.03
register,school,0.03
register,understand,0.03
regret,remorse,0.03
reindeer,animal,0.03
reindeer,antlers,0.03
reject,nerd,0.03
reject,take,0.03
relax,tired,0.03
relaxed,anxious,0.03
relaxed,fit,0.03
relaxed,lazy,0.03
relaxed,massage,0.03
reliable,person,0.03
reliable,safe,0.03
relief,antacid,0.03
relief,aspirin,0.03
relief,better,0.03
relief,fund,0.03
relief,tums,0.03
relief,vacation,0.03
religion,belief,0.03
remind,think,0.03
remove,add,0.03
remove,clear,0.03
remove,hair,0.03
remove,place,0.03
remove,rid,0.03
remover,clean,0.03
remover,eraser,0.03
rent,payment,0.03
repeat,boring,0.03
repeat,over,0.03
repeat,words,0.03
repentance,repeat,0.03
replace,fill,0.03
replace,give,0.03
replace,move,0.03
replace,old,0.03
replace,part,0.03
replace,renew,0.03
report,book,0.03
report,due,0.03
reprimand,demand,0.03
reprimand,discipline,0.03
reproduce,create,0.03
reproduce,pregnant,0.03
reproduce,spawn,0.03
reptile,scales,0.03
republican,politics,0.03
republican,rich,0.03
rescue,lifeguard,0.03
rescue,survive,0.03
reservation,save,0.03
reservation,time,0.03
reserve,dinner,0.03
reserve,hotel,0.03
resort,mountain,0.03
respect,father,0.03
respect,hate,0.03
respect,honesty,0.03
respond,affect,0.03
respond,fast,0.03
respond,stimulus,0.03
respond,tell,0.03
restroom,piss,0.03
restroom,urinal,0.03
restroom,women,0.03
retarded,disability,0.03
retarded,impaired,0.03
retarded,kids,0.03
revenge,enemy,0.03
revenge,mean,0.03
revenge,spite,0.03
review,check,0.03
review,pursue,0.03
rib,side,0.03
rich,luck,0.03
rich,power,0.03
ridicule,belittle,0.03
ridicule,mock,0.03
righteous,cool,0.03
righteous,holy,0.03
righteous,person,0.03
righteous,wicked,0.03
righteousness,church,0.03
righteousness,god,0.03
righteousness,preacher,0.03
rigid,sharp,0.03
rigid,soft,0.03
rigid,straight,0.03
rim,coffee,0.03
ring,call,0.03
rip,death,0.03
rip,jeans,0.03
rip,paper,0.03
road,long,0.03
road,sign,0.03
road,tar,0.03
roar,noise,0.03
rob,bank,0.03
robbery,armed,0.03
robbery,crook,0.03
robbery,jail,0.03
robbery,mask,0.03
robot,electronic,0.03
rocks,rough,0.03
roman,soldier,0.03
romantic,book,0.03
romantic,boyfriend,0.03
romantic,lovers,0.03
roommate,annoying,0.03
roommate,companion,0.03
roommate,messy,0.03
roommate,partner,0.03
roses,beautiful,0.03
roses,thorn,0.03
roses,valentine,0.03
rouge,hard,0.03
royal,crown,0.03
royal,england,0.03
royal,flush,0.03
royal,oak,0.03
royal,peasant,0.03
royal,poor,0.03
royal,regal,0.03
royalty,diana,0.03
royalty,england,0.03
royalty,me,0.03
royalty,money,0.03
royalty,prince,0.03
royalty,snob,0.03
rub,caress,0.03
rub,hand,0.03
rub,hold,0.03
rub,oil,0.03
rub,scratch,0.03
rubber,hose,0.03
rubber,plastic,0.03
rubber,shoes,0.03
rummy,alcoholic,0.03
rummy,sale,0.03
rummy,tummy,0.03
run,away,0.03
run,exercise,0.03
run,skip,0.03
run,track,0.03
runner,road,0.03
runner,speed,0.03
runner,sprinter,0.03
runner,sweat,0.03
runner,tired,0.03
runner,up,0.03
russia,gorbachev,0.03
rust,bike,0.03
rust,proof,0.03
rust,stain,0.03
saddle,ride,0.03
safari,trip,0.03
sage,oregano,0.03
sage,smart,0.03
sail,fish,0.03
sales,buy,0.03
sales,salesman,0.03
salesman,annoy,0.03
salesman,briefcase,0.03
salesman,buy,0.03
salesman,commission,0.03
salesman,con,0.03
salesman,crook,0.03
salesman,pitch,0.03
salesman,sell,0.03
salesman,vacuum,0.03
same,equal,0.03
same,opposite,0.03
sample,small,0.03
sandals,sand,0.03
sap,pine,0.03
sapphire,red,0.03
sash,honor,0.03
satan,silk,0.03
saturn,earth,0.03
sausage,pepper,0.03
savior,church,0.03
savior,help,0.03
savior,saint,0.03
saxophone,trombone,0.03
saying,slang,0.03
scallop,oyster,0.03
scalpel,operation,0.03
scalpel,tool,0.03
scar,mental,0.03
scar,scab,0.03
scar,sore,0.03
scar,stitches,0.03
scar,tissue,0.03
scarcity,scarce,0.03
scarcity,shortage,0.03
scarcity,sparse,0.03
scarf,black,0.03
scarf,cloth,0.03
scarf,clothes,0.03
scarf,dress,0.03
scarf,girl,0.03
scarf,muffler,0.03
scarf,wool,0.03
scarf,wrap,0.03
scary,ghost,0.03
scary,scare,0.03
scary,spooky,0.03
scenery,look,0.03
scenery,nature,0.03
scenery,outside,0.03
scenery,painting,0.03
scholarship,academic,0.03
scholarship,athletic,0.03
scholarship,grades,0.03
scientific,math,0.03
scientific,psychology,0.03
scientific,scientist,0.03
scientific,technology,0.03
scold,anger,0.03
scold,holler,0.03
scold,mad,0.03
scold,trouble,0.03
scoop,gossip,0.03
scoop,lift,0.03
scoop,pick,0.03
scotch,booze,0.03
scotch,gin,0.03
scotch,guard,0.03
scotch,rum,0.03
scotch,wine,0.03
scrambled,game,0.03
scrambled,mess,0.03
scrambled,puzzle,0.03
screen,theater,0.03
scribble,child,0.03
scribble,lines,0.03
scribble,pen,0.03
scrub,hard,0.03
scrub,scrape,0.03
scrub,sponge,0.03
scuba,ocean,0.03
scuba,underwater,0.03
scum,bathroom,0.03
scum,bum,0.03
scum,people,0.03
seafood,food,0.03
seagull,shit,0.03
season,baseball,0.03
seasoning,salad,0.03
secluded,cabin,0.03
secretary,lady,0.03
secretary,work,0.03
secretary,write,0.03
secretive,deception,0.03
secretive,hidden,0.03
secretive,lie,0.03
secretive,mysterious,0.03
sedative,drowsy,0.03
seek,destroy,0.03
seize,grasp,0.03
selfish,child,0.03
selfish,rude,0.03
selfish,spoiled,0.03
selfish,ungiving,0.03
seller,pushy,0.03
seller,wine,0.03
semester,end,0.03
semester,exam,0.03
semester,grade,0.03
senate,corrupt,0.03
senate,crooks,0.03
senate,representative,0.03
senate,state,0.03
senator,mayor,0.03
senator,scum,0.03
sensitive,eyes,0.03
sensitive,sweet,0.03
sermon,reverend,0.03
server,tray,0.03
seven,signs,0.03
several,people,0.03
several,some,0.03
