src,dst,weight
heat,humid,0.03
heat,radiator,0.03
heat,sweat,0.03
hedge,trimmer,0.03
heights,short,0.03
helicopter,ride,0.03
helpful,good,0.03
hen,farm,0.03
hen,house,0.03
herb,garlic,0.03
herb,health,0.03
herb,natural,0.03
herb,pot,0.03
herb,smoke,0.03
here,present,0.03
heroin,addict,0.03
heroin,bird,0.03
heroin,pot,0.03
high,drug,0.03
high,tall,0.03
highlight,color,0.03
highlight,standout,0.03
highway,traffic,0.03
hiker,thumb,0.03
hiker,travel,0.03
hiking,book,0.03
hilarious,joke,0.03
hispanic,people,0.03
hispanic,spain,0.03
hitch,truck,0.03
hitchhike,bad,0.03
hitchhike,person,0.03
hog,sow,0.03
hold,phone,0.03
holder,beer,0.03
holder,pen,0.03
home,parent,0.03
home,sweet,0.03
homeless,shelter,0.03
homeless,vagrant,0.03
honest,integrity,0.03
honest,loyal,0.03
honest,trust,0.03
honesty,honor,0.03
honesty,loyalty,0.03
honor,integrity,0.03
honor,smart,0.03
honor,system,0.03
honor,trust,0.03
hooked,tied,0.03
hoot,funny,0.03
hormones,active,0.03
horn,bugle,0.03
hornet,bite,0.03
hornet,car,0.03
hornet,green,0.03
hose,nylons,0.03
hospital,death,0.03
hospital,pain,0.03
hospital,room,0.03
hostage,people,0.03
hostage,takeover,0.03
hostess,server,0.03
hostess,woman,0.03
hot,steam,0.03
hot,sweat,0.03
hotel,travel,0.03
hotter,steamy,0.03
how,can,0.03
hue,cue,0.03
hula,toy,0.03
humble,good,0.03
humble,servant,0.03
humid,moist,0.03
humid,sweat,0.03
humiliate,cry,0.03
humiliate,shame,0.03
hundred,lot,0.03
hung,man,0.03
husky,man,0.03
hygiene,good,0.03
hygiene,health,0.03
hygiene,toothbrush,0.03
hypnotize,spell,0.03
iceberg,ship,0.03
iceberg,water,0.03
icing,frosting,0.03
ideal,real,0.03
ideal,realistic,0.03
identification,fake,0.03
idol,admire,0.03
ignorant,intelligent,0.03
ignorant,people,0.03
ill,fever,0.03
illusion,thought,0.03
immature,me,0.03
immature,silly,0.03
immature,stupid,0.03
impatience,restless,0.03
impatience,stress,0.03
impatience,temperamental,0.03
impatience,tired,0.03
impatient,mean,0.03
impatient,rushing,0.03
impression,art,0.03
inability,sadness,0.03
incense,candle,0.03
inch,meter,0.03
inch,small,0.03
incline,lean,0.03
incline,plane,0.03
income,low,0.03
incorrect,error,0.03
incorrect,false,0.03
increase,money,0.03
increase,up,0.03
indoors,television,0.03
industry,building,0.03
industry,plant,0.03
infinity,symbol,0.03
inflation,tires,0.03
influence,good,0.03
influence,people,0.03
influence,teacher,0.03
information,book,0.03
information,directions,0.03
information,helpful,0.03
information,learn,0.03
injection,medicine,0.03
ink,black,0.03
ink,lead,0.03
ink,spot,0.03
inlet,river,0.03
insane,hospital,0.03
insane,me,0.03
insecure,people,0.03
insecure,safe,0.03
instance,event,0.03
instruct,rules,0.03
instrument,saxophone,0.03
instrument,violin,0.03
intake,air,0.03
intake,drink,0.03
intake,water,0.03
integrate,math,0.03
intensity,feeling,0.03
intensity,serious,0.03
intensity,sex,0.03
intensity,stress,0.03
interesting,people,0.03
intimate,romance,0.03
intimate,romantic,0.03
intimate,sexy,0.03
intoxicate,fun,0.03
intoxicate,poison,0.03
introduce,friend,0.03
introduce,person,0.03
introduce,someone,0.03
invent,telephone,0.03
iron,board,0.03
irregular,clothes,0.03
irregular,fiber,0.03
irritating,people,0.03
irritating,roommate,0.03
italian,me,0.03
italian,spanish,0.03
italian,stallion,0.03
italian,sub,0.03
jack,cheese,0.03
jack,knife,0.03
jack,name,0.03
jack,rabbit,0.03
jam,crowd,0.03
jam,grape,0.03
jam,toast,0.03
japan,foreign,0.03
japan,japanese,0.03
jazz,rock,0.03
jazz,saxophone,0.03
jazz,singer,0.03
jealousy,insecure,0.03
jealousy,trust,0.03
jeans,guess,0.03
jeans,slacks,0.03
jerk,mean,0.03
jerk,stupid,0.03
jerk,tug,0.03
jesus,holy,0.03
jesus,love,0.03
jigsaw,cut,0.03
jock,man,0.03
journal,record,0.03
joyous,celebrate,0.03
judge,authority,0.03
jug,thermos,0.03
jumpy,still,0.03
junior,me,0.03
jupiter,uranus,0.03
juvenile,trouble,0.03
keeper,book,0.03
kid,baby,0.03
kid,play,0.03
kidnap,money,0.03
kidnap,scary,0.03
kidnap,torture,0.03
kilometer,europe,0.03
kilometer,length,0.03
kilometer,run,0.03
kind,animal,0.03
kindness,happy,0.03
kinetic,motion,0.03
kinetic,physics,0.03
kit,airplane,0.03
kitchen,cabinet,0.03
kitchen,counter,0.03
kleenex,cry,0.03
kleenex,paper,0.03
knight,shining,0.03
knight,sword,0.03
knitting,thread,0.03
knowledge,stupid,0.03
known,smart,0.03
label,clothes,0.03
label,title,0.03
lagoon,black,0.03
land,acre,0.03
land,earth,0.03
land,field,0.03
land,green,0.03
land,hill,0.03
land,mark,0.03
land,mine,0.03
land,mountain,0.03
land,owner,0.03
landscape,land,0.03
lane,line,0.03
lane,traffic,0.03
lap,cat,0.03
lapel,flower,0.03
lasting,impression,0.03
late,date,0.03
lather,bathe,0.03
latin,medicine,0.03
launch,fly,0.03
launch,lunch,0.03
launch,ship,0.03
launch,spaceship,0.03
laws,legal,0.03
layer,chocolate,0.03
layer,top,0.03
lazy,active,0.03
lazy,energy,0.03
leadership,quality,0.03
leadership,strength,0.03
leadership,strong,0.03
learning,hard,0.03
legal,right,0.03
legend,time,0.03
legend,truth,0.03
legislature,rules,0.03
legs,knees,0.03
legs,walk,0.03
lemonade,tea,0.03
lenient,paper,0.03
leo,astrology,0.03
leo,stars,0.03
leo,taurus,0.03
let,be,0.03
let,tennis,0.03
letter,news,0.03
letter,number,0.03
letters,home,0.03
lever,stick,0.03
license,suspended,0.03
lick,sucker,0.03
lie,untruthful,0.03
light,on,0.03
likelihood,similar,0.03
lily,frog,0.03
limp,stagger,0.03
lingerie,clothes,0.03
lingerie,teddy,0.03
lipstick,woman,0.03
little,girl,0.03
little,minute,0.03
lizard,chameleon,0.03
lizard,dinosaur,0.03
lizard,gross,0.03
lizard,lips,0.03
lizard,tail,0.03
london,tower,0.03
london,town,0.03
lord,england,0.03
lord,master,0.03
lose,fail,0.03
loss,add,0.03
loss,death,0.03
loss,emptiness,0.03
lot,acre,0.03
lounge,act,0.03
lovers,people,0.03
lovers,relationship,0.03
lovers,sweethearts,0.03
lovers,two,0.03
lubricate,rubber,0.03
lubricate,soft,0.03
lumber,build,0.03
lumber,splinter,0.03
lump,sore,0.03
macaroni,sauce,0.03
machine,gun,0.03
machine,industry,0.03
machine,mechanical,0.03
machine,tool,0.03
made,work,0.03
maggot,death,0.03
maggot,sick,0.03
magic,bunny,0.03
magic,disappear,0.03
magic,star,0.03
magnet,physics,0.03
magnify,see,0.03
magnify,small,0.03
majority,people,0.03
malaria,fly,0.03
malaria,illness,0.03
man,hole,0.03
management,organization,0.03
management,work,0.03
manager,baseball,0.03
manager,worker,0.03
manufacture,store,0.03
manufacturer,retailer,0.03
marines,sea,0.03
marines,ship,0.03
marines,soldier,0.03
marker,black,0.03
marker,place,0.03
marker,red,0.03
maroon,car,0.03
massage,good,0.03
mat,aerobics,0.03
mat,place,0.03
match,together,0.03
material,goods,0.03
material,stuff,0.03
maximum,lots,0.03
mayonnaise,fattening,0.03
mayonnaise,tuna,0.03
mayor,person,0.03
me,great,0.03
meaningful,good,0.03
meaningful,smart,0.03
measure,amount,0.03
meat,ham,0.03
meat,hamburger,0.03
meat,market,0.03
media,reporter,0.03
medical,science,0.03
medical,sick,0.03
medication,illness,0.03
mediocre,alright,0.03
mediocre,half,0.03
member,person,0.03
memorial,highway,0.03
memorial,statue,0.03
memories,good,0.03
memories,love,0.03
memories,tears,0.03
men,sex,0.03
mental,ill,0.03
menthol,alcohol,0.03
menthol,smoke,0.03
meow,bark,0.03
merit,reward,0.03
mermaid,movie,0.03
mermaid,sailor,0.03
metal,aluminum,0.03
meteorite,moon,0.03
metric,rule,0.03
metric,ton,0.03
mexico,beach,0.03
mexico,border,0.03
mexico,sombrero,0.03
mice,cheese,0.03
mice,small,0.03
midnight,love,0.03
migraine,aspirin,0.03
migraine,butter,0.03
mildew,bathroom,0.03
mildew,smell,0.03
mill,house,0.03
mill,paper,0.03
mill,wheat,0.03
mill,wood,0.03
minded,like,0.03
miner,dig,0.03
mineral,iron,0.03
minimum,low,0.03
minister,rabbi,0.03
minister,religion,0.03
minister,reverend,0.03
minister,sermon,0.03
mint,coin,0.03
mints,sweet,0.03
minutes,sixty,0.03
misses,single,0.03
misses,target,0.03
mixed,cake,0.03
mixture,food,0.03
modern,technology,0.03
molasses,gross,0.03
molasses,sticky,0.03
mold,jello,0.03
mold,make,0.03
mole,skin,0.03
mole,underground,0.03
moment,truth,0.03
monday,bad,0.03
monday,sleep,0.03
monopoly,car,0.03
monotonous,big,0.03
monotonous,dull,0.03
monotonous,one,0.03
monotonous,slow,0.03
morals,church,0.03
morals,feelings,0.03
morals,good,0.03
morals,law,0.03
morals,manners,0.03
morals,no,0.03
morals,religion,0.03
morals,right,0.03
morals,scruples,0.03
morning,noon,0.03
morning,star,0.03
moss,algae,0.03
moss,fern,0.03
mother,goose,0.03
mother,woman,0.03
motor,oil,0.03
mountain,big,0.03
mountain,colorado,0.03
mountain,dew,0.03
mountain,high,0.03
mountain,peak,0.03
mountain,sea,0.03
mountain,tree,0.03
mountain,valley,0.03
mousse,food,0.03
movie,flick,0.03
mower,cut,0.03
mower,yard,0.03
muck,raker,0.03
muck,suck,0.03
mud,rain,0.03
murderer,knife,0.03
murderer,movie,0.03
museum,dinosaur,0.03
museum,science,0.03
music,art,0.03
music,band,0.03
music,guitar,0.03
music,melody,0.03
music,noise,0.03
music,piano,0.03
music,record,0.03
music,relax,0.03
musk,sex,0.03
must,be,0.03
must,stink,0.03
mustache,nose,0.03
musty,scent,0.03
musty,smoke,0.03
musty,stink,0.03
mythology,stars,0.03
nap,rest,0.03
napkin,eat,0.03
napkin,food,0.03
natural,food,0.03
natural,real,0.03
natural,water,0.03
nauseous,drunk,0.03
nauseous,ill,0.03
nauseous,stomach,0.03
need,clothes,0.03
need,desire,0.03
need,have,0.03
need,help,0.03
needy,people,0.03
needy,person,0.03
needy,rich,0.03
negotiation,settle,0.03
neighbor,people,0.03
nephew,son,0.03
neptune,saturn,0.03
nerd,book,0.03
nerd,school,0.03
nerd,weird,0.03
network,communication,0.03
network,people,0.03
neutral,brown,0.03
neutral,gear,0.03
neutral,same,0.03
neutron,dance,0.03
new,car,0.03
nice,friend,0.03
nice,pretty,0.03
nine,six,0.03
nitrogen,cold,0.03
nomad,person,0.03
none,gone,0.03
nonsense,fun,0.03
nonsense,school,0.03
noodles,china,0.03
noodles,wet,0.03
noon,morning,0.03
norm,boring,0.03
nose,ear,0.03
nose,sneeze,0.03
nose,snort,0.03
nosy,pushy,0.03
not,never,0.03
not,now,0.03
not,so,0.03
not,sure,0.03
not,wrong,0.03
notebook,book,0.03
notebook,study,0.03
notion,thing,0.03
novel,fiction,0.03
nuclear,dangerous,0.03
nuclear,death,0.03
nuclear,energy,0.03
nuclear,physics,0.03
number,line,0.03
number,ten,0.03
number,thirteen,0.03
number,two,0.03
nylon,rayon,0.03
nylon,thread,0.03
nylons,fabric,0.03
nylons,silk,0.03
oatmeal,good,0.03
object,item,0.03
object,round,0.03
object,shape,0.03
object,toy,0.03
oboe,reed,0.03
oboe,saxophone,0.03
occupied,toilet,0.03
octopus,creature,0.03
odd,couple,0.03
offense,first,0.03
officer,captain,0.03
officer,navy,0.03
oil,can,0.03
oil,engine,0.03
oil,slippery,0.03
oligarchy,ruling,0.03
olympics,swimming,0.03
olympics,torch,0.03
on,switch,0.03
onion,food,0.03
operation,knife,0.03
opinion,advice,0.03
opinion,think,0.03
opponent,against,0.03
opposite,close,0.03
opposite,similar,0.03
optimistic,view,0.03
option,decision,0.03
option,opinion,0.03
orange,color,0.03
orange,yellow,0.03
orderly,doctor,0.03
oregano,sauce,0.03
organization,business,0.03
organization,skill,0.03
orient,rug,0.03
orient,train,0.03
otter,stream,0.03
outdoors,fun,0.03
outdoors,picnic,0.03
outdoors,sports,0.03
outfit,costume,0.03
outfit,shopping,0.03
outgoing,happy,0.03
outgoing,person,0.03
outgoing,wild,0.03
outlet,shopping,0.03
outline,skim,0.03
outline,synopsis,0.03
outline,trace,0.03
outrageous,fun,0.03
outside,grass,0.03
overpower,kill,0.03
overpower,rule,0.03
owe,loan,0.03
owe,work,0.03
ozone,deteriorate,0.03
pack,box,0.03
pack,clothes,0.03
pack,move,0.03
pack,save,0.03
pad,period,0.03
padding,stuffing,0.03
paddle,ball,0.03
paddle,hurt,0.03
paddle,punishment,0.03
painter,color,0.03
pair,single,0.03
pair,twin,0.03
pale,dead,0.03
pale,light,0.03
pan,dish,0.03
pan,egg,0.03
panel,house,0.03
panel,side,0.03
panic,stress,0.03
panic,stricken,0.03
pantyhose,brown,0.03
paradise,tropical,0.03
paradise,water,0.03
paris,fun,0.03
park,amusement,0.03
park,recreation,0.03
park,ride,0.03
park,sit,0.03
parsley,spaghetti,0.03
part,all,0.03
part,separate,0.03
part,split,0.03
partner,love,0.03
pass,highway,0.03
passive,submissive,0.03
past,tense,0.03
pastry,eat,0.03
pat,answer,0.03
patch,pumpkin,0.03
patch,smokers,0.03
patch,strawberry,0.03
patient,illness,0.03
patriotic,man,0.03
patriotic,person,0.03
patrol,safety,0.03
paw,scratch,0.03
pawn,steal,0.03
pawn,store,0.03
peanuts,snack,0.03
pear,friend,0.03
peas,food,0.03
peas,soup,0.03
pecan,bird,0.03
pedal,car,0.03
pedal,hard,0.03
pedal,push,0.03
pelican,bill,0.03
pelican,pier,0.03
pelican,sea,0.03
pelican,water,0.03
pendulum,music,0.03
people,animal,0.03
people,city,0.03
people,many,0.03
people,nice,0.03
people,population,0.03
pepperoni,cheese,0.03
pepperoni,meat,0.03
pepperoni,sausage,0.03
perceive,sense,0.03
percent,money,0.03
percent,sign,0.03
percent,test,0.03
percentage,sale,0.03
perch,branch,0.03
perch,stand,0.03
perform,sex,0.03
perform,well,0.03
permission,agree,0.03
permission,yes,0.03
permit,car,0.03
peroxide,medicine,0.03
pest,rat,0.03
pets,love,0.03
phantom,black,0.03
philosopher,thought,0.03
philosophy,religion,0.03
philosophy,school,0.03
philosophy,science,0.03
philosophy,socrates,0.03
philosophy,thinking,0.03
phony,jerk,0.03
phony,person,0.03
photo,copy,0.03
photo,identification,0.03
photo,memories,0.03
phrase,statement,0.03
pick,apple,0.03
pick,ax,0.03
pick,fruit,0.03
pick,grab,0.03
pick,tool,0.03
picture,image,0.03
picture,portrait,0.03
picture,snapshot,0.03
picture,tube,0.03
pigeon,robin,0.03
pigeon,toed,0.03
pipe,organ,0.03
pipe,wrench,0.03
pirate,bad,0.03
pirate,man,0.03
pirate,mean,0.03
pirate,steal,0.03
pitchfork,shovel,0.03
pitchfork,stab,0.03
pizza,coke,0.03
plan,think,0.03
planets,round,0.03
planning,time,0.03
plants,garden,0.03
plants,life,0.03
plaque,honor,0.03
plaque,wood,0.03
plaster,hard,0.03
plaster,house,0.03
plaster,mold,0.03
play,child,0.03
play,enjoy,0.03
play,win,0.03
playground,lot,0.03
playground,recess,0.03
playground,sandbox,0.03
playing,hard,0.03
plaza,food,0.03
plaza,pizza,0.03
plead,ask,0.03
plead,bargain,0.03
plead,court,0.03
plead,please,0.03
pleasant,person,0.03
pledge,money,0.03
pliers,grip,0.03
pliers,nails,0.03
pliers,pull,0.03
pliers,screws,0.03
pliers,wire,0.03
plow,horse,0.03
plow,plant,0.03
pluck,take,0.03
plush,rich,0.03
poem,art,0.03
poem,book,0.03
poem,shakespeare,0.03
poem,sonnet,0.03
poem,write,0.03
poetry,art,0.03
poetry,music,0.03
poison,drug,0.03
poison,skull,0.03
policy,number,0.03
policy,truth,0.03
polyester,cloth,0.03
polyester,shirt,0.03
pop,grandpa,0.03
porcelain,god,0.03
porpoise,seal,0.03
porpoise,tortoise,0.03
portion,bit,0.03
portion,ration,0.03
possession,money,0.03
possession,treasure,0.03
possible,achieve,0.03
possible,do,0.03
post,letter,0.03
post,stamp,0.03
post,wood,0.03
potato,eat,0.03
potato,food,0.03
potato,starch,0.03
pound,animal,0.03
pound,hammer,0.03
pound,money,0.03
poverty,street,0.03
power,authority,0.03
power,hungry,0.03
power,rich,0.03
power,struggle,0.03
practice,test,0.03
practice,try,0.03
prairie,wheat,0.03
predator,eat,0.03
predator,enemy,0.03
predator,killer,0.03
predator,monster,0.03
predator,shark,0.03
predator,victim,0.03
prefer,refer,0.03
premises,conclusion,0.03
premises,place,0.03
premises,reason,0.03
presentation,representation,0.03
presentation,work,0.03
president,power,0.03
president,ruler,0.03
press,clothes,0.03
press,hard,0.03
press,room,0.03
pressure,peer,0.03
pressure,school,0.03
pressure,wash,0.03
pretend,believe,0.03
prey,eat,0.03
prey,stalk,0.03
prick,pain,0.03
prick,stick,0.03
prickly,hair,0.03
primate,chimpanzee,0.03
primate,inmate,0.03
primate,man,0.03
prince,frog,0.03
prince,rich,0.03
prince,royalty,0.03
principle,reason,0.03
principle,standard,0.03
printer,broken,0.03
pro,sports,0.03
problem,school,0.03
problem,stress,0.03
production,reproduction,0.03
program,schedule,0.03
program,school,0.03
program,show,0.03
project,time,0.03
proof,age,0.03
proof,true,0.03
proof,truth,0.03
proper,rich,0.03
proposal,money,0.03
proposal,paper,0.03
proprietor,house,0.03
proprietor,land,0.03
proprietor,money,0.03
proprietor,sales,0.03
proprietor,store,0.03
prose,story,0.03
prosecute,try,0.03
protein,diet,0.03
protein,good,0.03
protein,shake,0.03
protestant,reformation,0.03
prove,evidence,0.03
prove,guilty,0.03
puberty,sucks,0.03
public,television,0.03
publisher,newspaper,0.03
puck,stick,0.03
puck,vomit,0.03
puff,tissue,0.03
puke,green,0.03
pump,reebok,0.03
pump,shoes,0.03
punch,line,0.03
punch,red,0.03
punch,spike,0.03
purchase,sale,0.03
purchase,sell,0.03
pushy,annoying,0.03
pushy,touchy,0.03
quack,fake,0.03
queen,power,0.03
quiver,bow,0.03
quiver,fear,0.03
rack,ball,0.03
rack,coat,0.03
rack,stack,0.03
rack,surf,0.03
racquet,sport,0.03
racquetball,exercise,0.03
racquetball,wall,0.03
radiator,hose,0.03
radiator,warm,0.03
radio,box,0.03
radio,dial,0.03
radio,tape,0.03
rag,dish,0.03
rag,dust,0.03
rag,riches,0.03
rag,scrap,0.03
rag,wash,0.03
rage,red,0.03
rainy,snowy,0.03
raisin,date,0.03
raisin,pie,0.03
raisin,small,0.03
raisin,sweet,0.03
rake,work,0.03
rank,captain,0.03
rank,high,0.03
rank,number,0.03
rank,order,0.03
rash,decision,0.03
rash,harsh,0.03
rash,irritate,0.03
rash,scratch,0.03
rat,hamster,0.03
rat,pest,0.03
rat,tail,0.03
rat,ugly,0.03
rate,change,0.03
rate,cost,0.03
rate,dollar,0.03
rate,fee,0.03
rate,grade,0.03
reader,bookworm,0.03
reader,listener,0.03
reader,student,0.03
reading,rainbow,0.03
ready,waiting,0.03
reality,fake,0.03
reality,imagination,0.03
reality,none,0.03
reality,world,0.03
reappear,fix,0.03
reappear,repeat,0.03
reappear,vanish,0.03
rear,door,0.03
rear,mirror,0.03
rear,window,0.03
reason,motive,0.03
reason,none,0.03
reason,thought,0.03
receipt,clothes,0.03
receipt,return,0.03
recent,later,0.03
recent,present,0.03
reckless,careful,0.03
reckless,drunk,0.03
recliner,sleep,0.03
recliner,television,0.03
recognition,hello,0.03
recognition,honor,0.03
recognition,realize,0.03
recognition,reward,0.03
recommendation,college,0.03
recommendation,help,0.03
recommendation,praise,0.03
recommendation,professor,0.03
recommendation,referral,0.03
recommendation,school,0.03
recommendation,thanks,0.03
recreation,activity,0.03
recreation,relax,0.03
rectangle,shape,0.03
recycle,earth,0.03
reduce,calories,0.03
reduce,induce,0.03
reduce,prices,0.03
reduce,shrink,0.03
reduce,weight,0.03
reel,tape,0.03
reel,wind,0.03
referee,basketball,0.03
referee,whistle,0.03
reflect,look,0.03
reflect,ponder,0.03
reflect,see,0.03
refrain,keep,0.03
refrain,music,0.03
refrain,quiet,0.03
refrain,smoking,0.03
refrain,talking,0.03
refreshing,soda,0.03
refreshing,soothing,0.03
register,line,0.03
register,school,0.03
register,understand,0.03
regret,remorse,0.03
reindeer,animal,0.03
reindeer,antlers,0.03
reject,nerd,0.03
reject,take,0.03
relax,tired,0.03
relaxed,anxious,0.03
relaxed,fit,0.03
relaxed,lazy,0.03
relaxed,massage,0.03
reliable,person,0.03
reliable,safe,0.03
relief,antacid,0.03
relief,aspirin,0.03
relief,better,0.03
relief,fund,0.03
relief,tums,0.03
relief,vacation,0.03
religion,belief,0.03
relish,hate,0.03
relish,ketchup,0.03
remind,think,0.03
remove,add,0.03
remove,clear,0.03
remove,hair,0.03
remove,place,0.03
remove,rid,0.03
remover,clean,0.03
remover,eraser,0.03
rent,expensive,0.03
rent,payment,0.03
repeat,boring,0.03
repeat,over,0.03
repeat,words,0.03
repentance,repeat,0.03
replace,fill,0.03
replace,give,0.03
replace,move,0.03
replace,old,0.03
replace,part,0.03
replace,renew,0.03
report,book,0.03
report,due,0.03
reprimand,demand,0.03
reprimand,discipline,0.03
reproduce,create,0.03
reproduce,pregnant,0.03
reproduce,spawn,0.03
reptile,scales,0.03
republic,republican,0.03
republican,politics,0.03
republican,rich,0.03
rescue,lifeguard,0.03
rescue,survive,0.03
reservation,save,0.03
reservation,time,0.03
reserve,dinner,0.03
reserve,hotel,0.03
resort,mountain,0.03
respect,father,0.03
respect,hate,0.03
respect,honesty,0.03
respiration,cpr,0.03
respond,affect,0.03
respond,fast,0.03
respond,stimulus,0.03
respond,tell,0.03
restroom,piss,0.03
restroom,urinal,0.03
restroom,women,0.03
retarded,disability,0.03
retarded,impaired,0.03
retarded,kids,0.03
revenge,enemy,0.03
revenge,mean,0.03
revenge,spite,0.03
review,check,0.03
review,pursue,0.03
rib,side,0.03
rich,famous,0.03
rich,luck,0.03
rich,power,0.03
ridicule,belittle,0.03
ridicule,mock,0.03
righteous,cool,0.03
righteous,holy,0.03
righteous,person,0.03
righteous,wicked,0.03
righteousness,church,0.03
righteousness,god,0.03
righteousness,preacher,0.03
